x [mm],y [mm],z [mm],B [T]
36,2,74,-0.01878
36,4,74,-0.01927
36,6,74,-0.01939
36,8,74,-0.01913
36,10,74,-0.01848
36,12,74,-0.01746
38,0,74,-0.01894
38,2,74,-0.01971
38,4,74,-0.02025
38,6,74,-0.02039
38,8,74,-0.02012
38,10,74,-0.01944
38,12,74,-0.01838
40,0,74,-0.01985
40,2,74,-0.02063
40,4,74,-0.0212
40,6,74,-0.02136
40,8,74,-0.0211
40,10,74,-0.0204
40,12,74,-0.0193
42,0,74,-0.02058
42,2,74,-0.0215
42,4,74,-0.02212
42,6,74,-0.02231
42,8,74,-0.02203
42,10,74,-0.0213
42,12,74,-0.02017
44,0,74,-0.02146
44,2,74,-0.02234
44,4,74,-0.023
44,6,74,-0.0232
44,8,74,-0.02293
44,10,74,-0.0222
44,12,74,-0.02101
46,0,74,-0.02214
46,2,74,-0.02315
46,4,74,-0.02383
46,6,74,-0.02384
46,8,74,-0.02381
46,10,74,-0.02305
46,12,74,-0.02183
48,0,74,-0.02298
48,2,74,-0.02276
48,4,74,-0.02462
48,6,74,-0.02488
48,8,74,-0.02462
48,10,74,-0.02386
48,12,74,-0.02262
50,0,74,-0.02365
50,2,74,-0.02463
50,4,74,-0.0254
50,6,74,-0.02567
50,8,74,-0.0254
50,10,74,-0.02462
50,12,74,-0.02335
52,0,74,-0.02426
52,2,74,-0.02532
52,4,74,-0.02611
52,6,74,-0.02639
52,8,74,-0.02614
52,10,74,-0.02534
52,12,74,-0.02405
54,0,74,-0.02421
54,2,74,-0.02533
54,4,74,-0.02611
54,6,74,-0.02639
54,8,74,-0.02614
54,10,74,-0.02535
54,12,74,-0.02405
56,0,74,-0.0256
56,2,74,-0.02657
56,4,74,-0.02743
56,6,74,-0.02774
56,8,74,-0.0275
56,10,74,-0.02668
56,12,74,-0.02534
58,0,74,-0.02597
58,2,74,-0.02713
58,4,74,-0.02801
58,6,74,-0.02832
58,8,74,-0.02808
58,10,74,-0.02727
58,12,74,-0.02591
60,0,74,-0.02689
60,2,74,-0.02766
60,4,74,-0.02854
60,6,74,-0.02888
60,8,74,-0.02864
60,10,74,-0.02782
60,12,74,-0.02645
62,0,74,-0.0266
62,2,74,-0.02765
62,4,74,-0.02855
62,6,74,-0.02888
62,8,74,-0.02865
62,10,74,-0.02781
62,12,74,-0.02645
64,0,74,-0.0274
64,2,74,-0.02982
64,4,74,-0.0294
64,6,74,-0.02987
64,8,74,-0.02963
64,10,74,-0.0288
64,12,74,-0.0274
66,0,74,-0.02739
66,2,74,-0.02858
66,4,74,-0.02951
66,6,74,-0.02986
66,8,74,-0.02963
66,10,74,-0.0288
66,12,74,-0.02741
68,0,74,-0.0282
68,2,74,-0.0295
68,4,74,-0.0305
68,6,74,-0.0308
68,8,74,-0.0306
68,10,74,-0.0298
68,12,74,-0.0283
70,0,74,-0.0286
70,2,74,-0.0298
70,4,74,-0.0308
70,6,74,-0.0312
70,8,74,-0.031
70,10,74,-0.0301
70,12,74,-0.0287
72,0,74,-0.029
72,2,74,-0.0315
72,4,74,-0.0311
72,6,74,-0.0315
72,8,74,-0.0313
72,10,74,-0.0304
72,12,74,-0.029
74,0,74,-0.029
74,2,74,-0.0304
74,4,74,-0.0314
74,6,74,-0.0318
74,8,74,-0.0316
74,10,74,-0.0307
74,12,74,-0.0293
76,0,74,-0.0292
76,2,74,-0.0304
76,4,74,-0.0314
76,6,74,-0.0318
76,8,74,-0.0316
76,10,74,-0.0307
76,12,74,-0.0293
78,0,74,-0.0297
78,2,74,-0.0309
78,4,74,-0.0319
78,6,74,-0.0323
78,8,74,-0.0321
78,10,74,-0.0321
78,12,74,-0.0298
80,0,74,-0.0297
80,2,74,-0.0311
80,4,74,-0.0321
80,6,74,-0.0325
80,8,74,-0.0323
80,10,74,-0.0314
80,12,74,-0.03
82,0,74,-0.03
82,2,74,-0.0313
82,4,74,-0.0323
82,6,74,-0.0327
82,8,74,-0.0325
82,10,74,-0.0316
82,12,74,-0.0302
84,0,74,-0.0301
84,2,74,-0.0314
84,4,74,-0.0325
84,6,74,-0.0329
84,8,74,-0.0327
84,10,74,-0.0318
84,12,74,-0.0303
86,0,74,-0.0302
86,2,74,-0.0316
86,4,74,-0.0326
86,6,74,-0.033
86,8,74,-0.0328
86,10,74,-0.032
86,12,74,-0.0305
88,0,74,-0.0306
88,2,74,-0.0331
88,4,74,-0.0326
88,6,74,-0.0331
88,8,74,-0.0329
88,10,74,-0.0321
88,12,74,-0.0306
90,0,74,-0.0306
90,2,74,-0.0318
90,4,74,-0.0328
90,6,74,-0.0332
90,8,74,-0.033
90,10,74,-0.0322
90,12,74,-0.0307
92,0,74,-0.0305
92,2,74,-0.0318
92,4,74,-0.0328
92,6,74,-0.0332
92,8,74,-0.033
92,10,74,-0.0322
92,12,74,-0.0307
94,0,74,-0.031
94,2,74,-0.0319
94,4,74,-0.033
94,6,74,-0.0334
94,8,74,-0.0332
94,10,74,-0.0323
94,12,74,-0.0308
96,0,74,-0.0306
96,2,74,-0.032
96,4,74,-0.033
96,6,74,-0.0334
96,8,74,-0.0332
96,10,74,-0.0323
96,12,74,-0.0309
98,0,74,-0.0307
98,2,74,-0.032
98,4,74,-0.033
98,6,74,-0.0335
98,8,74,-0.0332
98,10,74,-0.0324
98,12,74,-0.0309
100,0,74,-0.0307
100,2,74,-0.032
100,4,74,-0.0331
100,6,74,-0.0335
100,8,74,-0.0333
100,10,74,-0.0324
100,12,74,-0.0309
102,0,74,-0.0307
102,2,74,-0.0321
102,4,74,-0.0331
102,6,74,-0.0335
102,8,74,-0.0333
102,10,74,-0.0324
102,12,74,-0.0309
104,0,74,-0.0306
104,2,74,-0.0321
104,4,74,-0.0331
104,6,74,-0.0335
104,8,74,-0.0333
104,10,74,-0.0324
104,12,74,-0.0324
106,0,74,-0.0305
106,2,74,-0.032
106,4,74,-0.033
106,6,74,-0.0334
106,8,74,-0.0332
106,10,74,-0.0323
106,12,74,-0.0308
108,0,74,-0.0308
108,2,74,-0.032
108,4,74,-0.033
108,6,74,-0.0334
108,8,74,-0.0334
108,10,74,-0.0324
108,12,74,-0.0308
110,0,74,-0.0306
110,2,74,-0.032
110,4,74,-0.033
110,6,74,-0.0334
110,8,74,-0.0331
110,10,74,-0.0331
110,12,74,-0.0308
112,0,74,-0.0308
112,2,74,-0.032
112,4,74,-0.0329
112,6,74,-0.0333
112,8,74,-0.0331
112,10,74,-0.0322
112,12,74,-0.0307
114,0,74,-0.0307
114,2,74,-0.0319
114,4,74,-0.0329
114,6,74,-0.0333
114,8,74,-0.033
114,10,74,-0.0321
114,12,74,-0.0306
116,0,74,-0.0307
116,2,74,-0.0319
116,4,74,-0.0329
116,6,74,-0.0332
116,8,74,-0.033
116,10,74,-0.0321
116,12,74,-0.0306
118,0,74,-0.0305
118,2,74,-0.0318
118,4,74,-0.0328
118,6,74,-0.0332
118,8,74,-0.0329
118,10,74,-0.032
118,12,74,-0.0305
120,0,74,-0.0306
120,2,74,-0.0318
120,4,74,-0.0327
120,6,74,-0.0331
120,8,74,-0.0328
120,10,74,-0.0319
120,12,74,-0.0304
122,0,74,-0.0305
122,2,74,-0.0318
122,4,74,-0.0327
122,6,74,-0.033
122,8,74,-0.0328
122,10,74,-0.0318
122,12,74,-0.0303
124,0,74,-0.0305
124,2,74,-0.0317
124,4,74,-0.0326
124,6,74,-0.033
124,8,74,-0.0327
124,10,74,-0.0318
124,12,74,-0.0302
126,0,74,-0.0306
126,2,74,-0.0317
126,4,74,-0.0326
126,6,74,-0.0329
126,8,74,-0.0326
126,10,74,-0.0326
126,12,74,-0.0302
128,0,74,-0.0304
128,2,74,-0.0316
128,4,74,-0.0326
128,6,74,-0.0329
128,8,74,-0.0326
128,10,74,-0.0316
128,12,74,-0.0301
130,0,74,-0.0303
130,2,74,-0.0316
130,4,74,-0.0325
130,6,74,-0.0328
130,8,74,-0.0325
130,10,74,-0.0316
130,12,74,-0.03
132,0,74,-0.0304
132,2,74,-0.0316
132,4,74,-0.0325
132,6,74,-0.0328
132,8,74,-0.0325
132,10,74,-0.0315
132,12,74,-0.03
134,0,74,-0.0299
134,2,74,-0.0327
134,4,74,-0.0322
134,6,74,-0.0328
134,8,74,-0.0324
134,10,74,-0.0315
134,12,74,-0.0299
136,0,74,-0.0305
136,2,74,-0.0315
136,4,74,-0.0324
136,6,74,-0.0327
136,8,74,-0.0324
136,10,74,-0.0314
136,12,74,-0.0298
138,0,74,-0.0305
138,2,74,-0.0315
138,4,74,-0.0324
138,6,74,-0.0327
138,8,74,-0.0324
138,10,74,-0.0314
138,12,74,-0.0298
140,0,74,-0.0308
140,2,74,-0.0315
140,4,74,-0.0324
140,6,74,-0.0327
140,8,74,-0.0324
140,10,74,-0.0314
140,12,74,-0.0298
142,0,74,-0.0304
142,2,74,-0.0316
142,4,74,-0.0324
142,6,74,-0.0327
142,8,74,-0.0323
142,10,74,-0.0313
142,12,74,-0.0298
144,0,74,-0.0298
144,2,74,-0.0326
144,4,74,-0.0323
144,6,74,-0.0327
144,8,74,-0.0323
144,10,74,-0.0313
144,12,74,-0.0297
146,0,74,-0.0305
146,2,74,-0.0315
146,4,74,-0.0324
146,6,74,-0.0324
146,8,74,-0.0323
146,10,74,-0.0313
146,12,74,-0.0297
148,0,74,-0.0304
148,2,74,-0.0315
148,4,74,-0.0324
148,6,74,-0.0327
148,8,74,-0.0323
148,10,74,-0.0313
148,12,74,-0.0297
150,0,74,-0.0304
150,2,74,-0.0315
150,4,74,-0.0324
150,6,74,-0.0327
150,8,74,-0.0327
150,10,74,-0.0314
150,12,74,-0.0297
152,0,74,-0.0304
152,2,74,-0.0301
152,4,74,-0.0324
152,6,74,-0.0327
152,8,74,-0.0323
152,10,74,-0.0313
152,12,74,-0.0297
154,0,74,-0.0304
154,2,74,-0.0315
154,4,74,-0.0324
154,6,74,-0.0327
154,8,74,-0.0323
154,10,74,-0.0313
154,12,74,-0.0297
156,0,74,-0.0304
156,2,74,-0.0315
156,4,74,-0.0315
156,6,74,-0.0327
156,8,74,-0.0323
156,10,74,-0.0313
156,12,74,-0.0297
158,0,74,-0.0303
158,2,74,-0.0315
158,4,74,-0.0324
158,6,74,-0.0326
158,8,74,-0.0323
158,10,74,-0.0312
158,12,74,-0.0297
160,0,74,-0.0304
160,2,74,-0.0315
160,4,74,-0.0324
160,6,74,-0.0326
160,8,74,-0.0322
160,10,74,-0.0312
160,12,74,-0.0312
162,0,74,-0.03
162,2,74,-0.0314
162,4,74,-0.0323
162,6,74,-0.0326
162,8,74,-0.0322
162,10,74,-0.0312
162,12,74,-0.0296
164,0,74,-0.0302
164,2,74,-0.0314
164,4,74,-0.0323
164,6,74,-0.0325
164,8,74,-0.0322
164,10,74,-0.0312
164,12,74,-0.0296
166,0,74,-0.0301
166,2,74,-0.0314
166,4,74,-0.0323
166,6,74,-0.0325
166,8,74,-0.0322
166,10,74,-0.0312
166,12,74,-0.0296
168,0,74,-0.03
168,2,74,-0.0312
168,4,74,-0.0321
168,6,74,-0.0324
168,8,74,-0.032
168,10,74,-0.031
168,12,74,-0.0294
170,0,74,-0.03
170,2,74,-0.0313
170,4,74,-0.0321
170,6,74,-0.0321
170,8,74,-0.0321
170,10,74,-0.031
170,12,74,-0.0294
172,0,74,-0.0298
172,2,74,-0.0311
172,4,74,-0.032
172,6,74,-0.0322
172,8,74,-0.0319
172,10,74,-0.0309
172,12,74,-0.0293
174,0,74,-0.0299
174,2,74,-0.0309
174,4,74,-0.0318
174,6,74,-0.0321
174,8,74,-0.0318
174,10,74,-0.0308
174,12,74,-0.0292
176,0,74,-0.0296
176,2,74,-0.0308
176,4,74,-0.0317
176,6,74,-0.032
176,8,74,-0.0317
176,10,74,-0.0307
176,12,74,-0.0291
178,0,74,-0.0296
178,2,74,-0.0307
178,4,74,-0.0316
178,6,74,-0.0319
178,8,74,-0.0315
178,10,74,-0.0305
178,12,74,-0.029
180,0,74,-0.0293
180,2,74,-0.0305
180,4,74,-0.0305
180,6,74,-0.0317
180,8,74,-0.0314
180,10,74,-0.0304
180,12,74,-0.0288
182,0,74,-0.0291
182,2,74,-0.0303
182,4,74,-0.0312
182,6,74,-0.0315
182,8,74,-0.0312
182,10,74,-0.0302
182,12,74,-0.0287
184,0,74,-0.0291
184,2,74,-0.0301
184,4,74,-0.031
184,6,74,-0.0313
184,8,74,-0.031
184,10,74,-0.0301
184,12,74,-0.0285
186,0,74,-0.0288
186,2,74,-0.0299
186,4,74,-0.0308
186,6,74,-0.0311
186,8,74,-0.0308
186,10,74,-0.0298
186,12,74,-0.0283
188,0,74,-0.0285
188,2,74,-0.0297
188,4,74,-0.0306
188,6,74,-0.0309
188,8,74,-0.0306
188,10,74,-0.0296
188,12,74,-0.0281
190,0,74,-0.0283
190,2,74,-0.0294
190,4,74,-0.0303
190,6,74,-0.0306
190,8,74,-0.0303
190,10,74,-0.0294
190,12,74,-0.0279
192,0,74,-0.0282
192,2,74,-0.0294
192,4,74,-0.0303
192,6,74,-0.0306
192,8,74,-0.0303
192,10,74,-0.0294
192,12,74,-0.0279
194,0,74,-0.0276
194,2,74,-0.0288
194,4,74,-0.0297
194,6,74,-0.03
194,8,74,-0.0297
194,10,74,-0.0288
194,12,74,-0.0288
196,0,74,-0.027
196,2,74,-0.0284
196,4,74,-0.0293
196,6,74,-0.0296
196,8,74,-0.0293
196,10,74,-0.0285
196,12,74,-0.027
198,0,74,-0.0269
198,2,74,-0.028
198,4,74,-0.0289
198,6,74,-0.0293
198,8,74,-0.029
198,10,74,-0.0281
198,12,74,-0.0267
200,0,74,-0.0266
200,2,74,-0.0276
200,4,74,-0.0285
200,6,74,-0.0288
200,8,74,-0.0286
200,10,74,-0.0277
200,12,74,-0.0263
202,0,74,-0.026
202,2,74,-0.0272
202,4,74,-0.0281
202,6,74,-0.0284
202,8,74,-0.0281
202,10,74,-0.0273
202,12,74,-0.0259
204,0,74,-0.026
204,2,74,-0.0272
204,4,74,-0.0281
204,6,74,-0.0284
204,8,74,-0.0281
204,10,74,-0.0273
204,12,74,-0.0259
206,0,74,-0.025
206,2,74,-0.0261
206,4,74,-0.027
206,6,74,-0.0273
206,8,74,-0.0271
206,10,74,-0.0263
206,12,74,-0.0263
208,0,74,-0.0243
208,2,74,-0.0256
208,4,74,-0.0264
208,6,74,-0.0268
208,8,74,-0.0265
208,10,74,-0.0258
208,12,74,-0.0245
210,0,74,-0.0238
210,2,74,-0.025
210,4,74,-0.0258
210,6,74,-0.0261
210,8,74,-0.0259
210,10,74,-0.0252
210,12,74,-0.024
212,0,74,-0.0233
212,2,74,-0.0243
212,4,74,-0.0252
212,6,74,-0.0255
212,8,74,-0.0253
212,10,74,-0.0246
212,12,74,-0.0234
214,0,74,-0.0225
214,2,74,-0.0236
214,4,74,-0.0244
214,6,74,-0.0248
214,8,74,-0.0246
214,10,74,-0.0246
214,12,74,-0.023
216,0,74,-0.022
216,2,74,-0.0229
216,4,74,-0.0237
216,6,74,-0.024
216,8,74,-0.0239
216,10,74,-0.0232
216,12,74,-0.0221
218,0,74,-0.0212
218,2,74,-0.0221
218,4,74,-0.0229
218,6,74,-0.0232
218,8,74,-0.0231
218,10,74,-0.0225
218,12,74,-0.0214
220,0,74,-0.0206
220,2,74,-0.0213
220,4,74,-0.0221
220,6,74,-0.0224
220,8,74,-0.0223
220,10,74,-0.0217
220,12,74,-0.0207
222,0,74,-0.0204
222,2,74,-0.0213
222,4,74,-0.0221
222,6,74,-0.0224
222,8,74,-0.0224
222,10,74,-0.0217
222,12,74,-0.0207
224,0,74,-0.01854
224,2,74,-0.01946
224,4,74,-0.02018
224,6,74,-0.02049
224,8,74,-0.0204
224,10,74,-0.01988
224,12,74,-0.01896
226,0,74,-0.01766
226,2,74,-0.01857
226,4,74,-0.01926
226,6,74,-0.01956
226,8,74,-0.01949
226,10,74,-0.019
226,12,74,-0.01814
228,0,74,-0.0168
228,2,74,-0.01765
228,4,74,-0.01832
228,6,74,-0.01862
228,8,74,-0.01855
228,10,74,-0.01809
228,12,74,-0.0173
230,0,74,-0.01603
230,2,74,-0.01673
230,4,74,-0.01736
230,6,74,-0.01765
230,8,74,-0.01759
230,10,74,-0.01717
230,12,74,-0.01643
232,0,74,-0.01509
232,2,74,-0.01579
232,4,74,-0.01639
232,6,74,-0.01667
232,8,74,-0.01663
232,10,74,-0.01625
232,12,74,-0.01556
234,0,74,-0.01413
234,2,74,-0.01487
234,4,74,-0.01543
234,6,74,-0.0157
234,8,74,-0.01567
234,10,74,-0.01531
234,12,74,-0.01468
236,0,74,-0.01333
236,2,74,-0.01394
236,4,74,-0.01447
236,6,74,-0.01472
236,8,74,-0.0147
236,10,74,-0.01438
236,12,74,-0.01381
238,0,74,-0.01243
238,2,74,-0.01304
238,4,74,-0.01353
238,6,74,-0.01354
238,8,74,-0.01375
238,10,74,-0.01348
238,12,74,-0.01295
240,0,74,-0.0116
240,2,74,-0.01216
240,4,74,-0.01262
240,6,74,-0.01285
240,8,74,-0.01285
240,10,74,-0.01258
240,12,74,-0.01211
242,0,74,-0.0108
242,2,74,-0.01131
242,4,74,-0.01173
242,6,74,-0.01195
242,8,74,-0.01194
242,10,74,-0.01194
242,12,74,-0.01131
244,0,74,-0.01
244,2,74,-0.01049
244,4,74,-0.01087
244,6,74,-0.01107
244,8,74,-0.01107
244,10,74,-0.01087
244,12,74,-0.01048
246,0,74,-0.00929
246,2,74,-0.00918
246,4,74,-0.01004
246,6,74,-0.01024
246,8,74,-0.01024
246,10,74,-0.01007
246,12,74,-0.00972
248,0,74,-0.00854
248,2,74,-0.00894
248,4,74,-0.00927
248,6,74,-0.00944
248,8,74,-0.00945
248,10,74,-0.0093
248,12,74,-0.00898
250,0,74,-0.00789
250,2,74,-0.00824
250,4,74,-0.00854
250,6,74,-0.00869
250,8,74,-0.0087
250,10,74,-0.00857
250,12,74,-0.00829
252,0,74,-0.00726
252,2,74,-0.00757
252,4,74,-0.00784
252,6,74,-0.00799
252,8,74,-0.008
252,10,74,-0.00789
252,12,74,-0.00763
254,0,74,-0.00663
254,2,74,-0.00695
254,4,74,-0.00719
254,6,74,-0.00732
254,8,74,-0.00733
254,10,74,-0.00724
254,12,74,-0.00701
256,0,74,-0.00608
256,2,74,-0.00636
256,4,74,-0.00658
256,6,74,-0.0067
256,8,74,-0.00672
256,10,74,-0.00663
256,12,74,-0.00643
258,0,74,-0.00557
258,2,74,-0.00581
258,4,74,-0.00602
258,6,74,-0.00612
258,8,74,-0.00614
258,10,74,-0.00607
258,12,74,-0.0059
260,0,74,-0.00507
260,2,74,-0.0053
260,4,74,-0.00549
260,6,74,-0.00559
260,8,74,-0.00561
260,10,74,-0.00554
260,12,74,-0.00554
262,0,74,-0.00461
262,2,74,-0.00484
262,4,74,-0.00501
262,6,74,-0.0051
262,8,74,-0.00511
262,10,74,-0.00505
262,12,74,-0.00493
0,0,76,-0.00434
0,2,76,-0.00441
0,4,76,-0.00443
0,6,76,-0.0044
0,8,76,-0.0043
0,10,76,-0.00414
0,12,76,-0.00392
2,0,76,-0.00433
2,2,76,-0.00441
2,4,76,-0.00445
2,6,76,-0.0044
2,8,76,-0.0043
2,10,76,-0.00414
2,12,76,-0.00392
4,0,76,-0.00517
4,2,76,-0.00528
4,4,76,-0.00527
4,6,76,-0.00527
4,8,76,-0.00516
4,10,76,-0.00497
4,12,76,-0.00471
6,0,76,-0.00566
6,2,76,-0.00575
6,4,76,-0.0058
6,6,76,-0.00577
6,8,76,-0.00565
6,10,76,-0.00544
6,12,76,-0.00515
8,0,76,-0.00615
8,2,76,-0.00627
8,4,76,-0.00633
8,6,76,-0.00629
8,8,76,-0.00617
8,10,76,-0.00594
8,12,76,-0.00562
10,0,76,-0.00667
10,2,76,-0.00682
10,4,76,-0.0069
10,6,76,-0.00687
10,8,76,-0.00672
10,10,76,-0.00647
10,12,76,-0.00613
12,0,76,-0.00724
12,2,76,-0.00741
12,4,76,-0.0075
12,6,76,-0.00747
12,8,76,-0.00732
12,10,76,-0.00705
12,12,76,-0.00667
14,0,76,-0.00784
14,2,76,-0.00803
14,4,76,-0.00813
14,6,76,-0.00811
14,8,76,-0.00795
14,10,76,-0.00766
14,12,76,-0.00725
16,0,76,-0.00851
16,2,76,-0.00869
16,4,76,-0.00882
16,6,76,-0.00879
16,8,76,-0.00863
16,10,76,-0.00831
16,12,76,-0.00786
18,0,76,-0.00913
18,2,76,-0.00938
18,4,76,-0.00939
18,6,76,-0.00951
18,8,76,-0.00933
18,10,76,-0.00899
18,12,76,-0.0085
20,0,76,-0.00915
20,2,76,-0.00938
20,4,76,-0.00952
20,6,76,-0.00951
20,8,76,-0.00933
20,10,76,-0.00899
20,12,76,-0.00851
22,0,76,-0.01054
22,2,76,-0.01086
22,4,76,-0.01104
22,6,76,-0.01103
22,8,76,-0.01084
22,10,76,-0.01045
22,12,76,-0.00989
24,0,76,-0.01127
24,2,76,-0.01124
24,4,76,-0.01183
24,6,76,-0.01184
24,8,76,-0.01163
24,10,76,-0.01123
24,12,76,-0.01062
26,0,76,-0.01208
26,2,76,-0.01242
26,4,76,-0.01266
26,6,76,-0.01267
26,8,76,-0.01247
26,10,76,-0.01202
26,12,76,-0.01138
28,0,76,-0.01282
28,2,76,-0.01323
28,4,76,-0.01349
28,6,76,-0.01351
28,8,76,-0.01331
28,10,76,-0.01284
28,12,76,-0.01215
30,0,76,-0.01358
30,2,76,-0.01405
30,4,76,-0.01434
30,6,76,-0.01438
30,8,76,-0.01416
30,10,76,-0.01367
30,12,76,-0.01294
32,0,76,-0.01437
32,2,76,-0.01487
32,4,76,-0.01519
32,6,76,-0.01525
32,8,76,-0.01502
32,10,76,-0.01451
32,12,76,-0.01373
34,0,76,-0.01453
34,2,76,-0.0161
34,4,76,-0.01597
34,6,76,-0.01611
34,8,76,-0.01587
34,10,76,-0.01534
34,12,76,-0.01453
36,0,76,-0.01589
36,2,76,-0.01648
36,4,76,-0.01688
36,6,76,-0.01696
36,8,76,-0.01673
36,10,76,-0.01617
36,12,76,-0.01532
38,0,76,-0.01671
38,2,76,-0.01728
38,4,76,-0.01771
38,6,76,-0.0178
38,8,76,-0.01757
38,10,76,-0.01699
38,12,76,-0.0161
40,0,76,-0.0176
40,2,76,-0.01807
40,4,76,-0.01853
40,6,76,-0.01864
40,8,76,-0.01836
40,10,76,-0.01781
40,12,76,-0.01688
42,0,76,-0.0181
42,2,76,-0.01881
42,4,76,-0.01931
42,6,76,-0.01944
42,8,76,-0.01921
42,10,76,-0.01859
42,12,76,-0.01763
44,0,76,-0.01882
44,2,76,-0.01949
44,4,76,-0.02007
44,6,76,-0.02022
44,8,76,-0.02021
44,10,76,-0.01936
44,12,76,-0.01837
46,0,76,-0.01948
46,2,76,-0.02025
46,4,76,-0.0208
46,6,76,-0.02097
46,8,76,-0.02074
46,10,76,-0.02009
46,12,76,-0.01907
48,0,76,-0.02011
48,2,76,-0.02092
48,4,76,-0.02149
48,6,76,-0.02154
48,8,76,-0.02145
48,10,76,-0.02079
48,12,76,-0.01975
50,0,76,-0.02075
50,2,76,-0.02156
50,4,76,-0.02217
50,6,76,-0.02235
50,8,76,-0.02211
50,10,76,-0.02146
50,12,76,-0.02039
52,0,76,-0.0204
52,2,76,-0.0223
52,4,76,-0.02213
52,6,76,-0.02235
52,8,76,-0.02212
52,10,76,-0.02146
52,12,76,-0.0204
54,0,76,-0.02193
54,2,76,-0.02273
54,4,76,-0.02338
54,6,76,-0.02361
54,8,76,-0.02338
54,10,76,-0.02261
54,12,76,-0.0216
56,0,76,-0.02235
56,2,76,-0.02326
56,4,76,-0.02394
56,6,76,-0.02394
56,8,76,-0.02395
56,10,76,-0.02325
56,12,76,-0.02213
58,0,76,-0.0224
58,2,76,-0.02327
58,4,76,-0.02394
58,6,76,-0.02417
58,8,76,-0.02394
58,10,76,-0.02326
58,12,76,-0.02213
60,0,76,-0.02319
60,2,76,-0.02423
60,4,76,-0.02423
60,6,76,-0.02519
60,8,76,-0.02498
60,10,76,-0.02427
60,12,76,-0.02312
62,0,76,-0.02371
62,2,76,-0.02464
62,4,76,-0.02538
62,6,76,-0.02564
62,8,76,-0.02543
62,10,76,-0.02472
62,12,76,-0.02355
64,0,76,-0.02403
64,2,76,-0.02504
64,4,76,-0.02579
64,6,76,-0.02606
64,8,76,-0.02585
64,10,76,-0.02514
64,12,76,-0.02397
66,0,76,-0.02444
66,2,76,-0.02541
66,4,76,-0.02618
66,6,76,-0.02645
66,8,76,-0.02624
66,10,76,-0.02553
66,12,76,-0.02434
68,0,76,-0.02468
68,2,76,-0.02576
68,4,76,-0.02653
68,6,76,-0.02682
68,8,76,-0.02661
68,10,76,-0.02589
68,12,76,-0.0247
70,0,76,-0.02501
70,2,76,-0.02606
70,4,76,-0.02684
70,6,76,-0.02714
70,8,76,-0.02694
70,10,76,-0.02621
70,12,76,-0.02501
72,0,76,-0.02516
72,2,76,-0.02606
72,4,76,-0.02684
72,6,76,-0.02702
72,8,76,-0.02694
72,10,76,-0.02621
72,12,76,-0.02502
74,0,76,-0.02563
74,2,76,-0.0266
74,4,76,-0.02739
74,6,76,-0.02771
74,8,76,-0.02751
74,10,76,-0.02677
74,12,76,-0.02557
76,0,76,-0.0257
76,2,76,-0.02682
76,4,76,-0.02763
76,6,76,-0.02794
76,8,76,-0.02774
76,10,76,-0.02701
76,12,76,-0.02579
78,0,76,-0.02594
78,2,76,-0.02702
78,4,76,-0.02784
78,6,76,-0.02815
78,8,76,-0.02795
78,10,76,-0.02712
78,12,76,-0.026
80,0,76,-0.02618
80,2,76,-0.02714
80,4,76,-0.02802
80,6,76,-0.02834
80,8,76,-0.02816
80,10,76,-0.02742
80,12,76,-0.0262
82,0,76,-0.0264
82,2,76,-0.02609
82,4,76,-0.02818
82,6,76,-0.02852
82,8,76,-0.02832
82,10,76,-0.02759
82,12,76,-0.02636
84,0,76,-0.02646
84,2,76,-0.02752
84,4,76,-0.02835
84,6,76,-0.02868
84,8,76,-0.02848
84,10,76,-0.02774
84,12,76,-0.02651
86,0,76,-0.02709
86,2,76,-0.02766
86,4,76,-0.02849
86,6,76,-0.02881
86,8,76,-0.02862
86,10,76,-0.02788
86,12,76,-0.02788
88,0,76,-0.02641
88,2,76,-0.02776
88,4,76,-0.02861
88,6,76,-0.02893
88,8,76,-0.02893
88,10,76,-0.02802
88,12,76,-0.02676
90,0,76,-0.02673
90,2,76,-0.02786
90,4,76,-0.02869
90,6,76,-0.02903
90,8,76,-0.02883
90,10,76,-0.02808
90,12,76,-0.02684
92,0,76,-0.02688
92,2,76,-0.02793
92,4,76,-0.02876
92,6,76,-0.02909
92,8,76,-0.02889
92,10,76,-0.02815
92,12,76,-0.02691
94,0,76,-0.02698
94,2,76,-0.02799
94,4,76,-0.02883
94,6,76,-0.02914
94,8,76,-0.02895
94,10,76,-0.02821
94,12,76,-0.02697
96,0,76,-0.02694
96,2,76,-0.02804
96,4,76,-0.02888
96,6,76,-0.0292
96,8,76,-0.02901
96,10,76,-0.02826
96,12,76,-0.02701
98,0,76,-0.02697
98,2,76,-0.02808
98,4,76,-0.02892
98,6,76,-0.02925
98,8,76,-0.02903
98,10,76,-0.02828
98,12,76,-0.02704
100,0,76,-0.02697
100,2,76,-0.02811
100,4,76,-0.02894
100,6,76,-0.02926
100,8,76,-0.02905
100,10,76,-0.0283
100,12,76,-0.02706
102,0,76,-0.02703
102,2,76,-0.02813
102,4,76,-0.02895
102,6,76,-0.02927
102,8,76,-0.02907
102,10,76,-0.02831
102,12,76,-0.02706
104,0,76,-0.02703
104,2,76,-0.02813
104,4,76,-0.02896
104,6,76,-0.02926
104,8,76,-0.02906
104,10,76,-0.02831
104,12,76,-0.02705
106,0,76,-0.02708
106,2,76,-0.02811
